idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
1165,prefill,81,8192,5549,10191,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.0938684940338135,3.3359240274876356,11.884700367227197,ck_ua,triton_2d,3.000902198255062,3.007330382242799,0.9978624949138636,3.0683436430990696,3.0708658788353205,0.9991786564976236
987,prefill,8,8192,7316,10102,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.351187542080879,2.4818699806928635,10.625023348256946,ck_ua,triton_2d,2.494327202439308,2.4898001085966825,1.0018182559423123,2.528294799849391,2.5352017022669315,0.997275600433936
249,decode,168,168,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.012444471940398216,0.013490067794919014,0.03383951261639595,ck_ua,triton_2d,0.033585717901587486,0.03665899857878685,0.9161657220233573,0.0133536197245121,0.01308872364461422,1.0202384959061215
407,prefill,31,8192,4731,10087,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.7337437495589256,2.8830767143517733,11.031835665926337,ck_ua,triton_2d,2.678631404414773,2.705083666369319,0.9902212777063383,2.738756611943245,2.731917416676879,1.0025034414380964
359,prefill,11,8192,7295,10063,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.4551020935177803,2.6099033188074827,10.01520431600511,ck_ua,triton_2d,2.5925890635699034,2.5906062312424183,1.000765393174606,2.6330694649368525,2.6358340680599213,0.9989511467521536
1115,prefill,60,8192,8133,10166,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.916231146082282,3.076222212985158,11.68656493537128,ck_ua,triton_2d,2.785123875364661,2.7861507516354322,0.9996314354956679,2.826139610260725,2.8323287330567837,0.9978148289342886
549,prefill,89,8192,7183,10158,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.0171443708240986,3.1724007800221443,11.81503115221858,ck_ua,triton_2d,2.8193725179880857,2.8209451120346785,0.9994425293707829,2.8636795468628407,2.8705919720232487,0.9975919861729649
971,prefill,2,8192,6384,10000,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,1.954968273639679,2.093606907874346,7.447571959346533,ck_ua,triton_2d,2.090474246069789,2.084865514189005,1.0026902127943567,2.1208533830940723,2.12772224098444,0.9967717318745564
233,decode,200,200,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.013121962547302246,0.01454763114452362,0.03848755732178688,ck_ua,triton_2d,0.03462480381131172,0.038662441074848175,0.8955669339212227,0.03142182715237141,0.031115263700485233,1.0098525101646942
415,prefill,34,8192,6076,10091,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.812399109825492,2.965439110994339,10.960345156490803,ck_ua,triton_2d,2.7439575362950563,2.7421594969928265,1.0006557019400957,2.779524475336075,2.786029875278473,0.9976649927554176
529,prefill,80,8192,8113,10148,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.068314353004098,3.1885388772934675,11.532944859936833,ck_ua,triton_2d,2.9080732073634863,2.910753805190325,0.9990790709189975,2.9473237600177526,2.9505976382642984,0.9988904355497039
317,decode,16,16,1,1,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,0.012654811143875122,0.013133976608514786,0.013450020924210548,ck_ua,triton_2d,0.031220316886901852,0.03592217341065407,0.8691099096371017,0.058163320645689964,0.029555177316069603,1.9679570866274476
523,prefill,78,8192,5491,10145,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.013139823451638,3.156080562621355,11.737529607489705,ck_ua,triton_2d,2.819028189405799,2.823157673701644,0.9985372817344521,2.8577241860330105,2.865145280957222,0.9974098713340874
547,prefill,88,8192,5289,10157,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.990710036829114,3.1228017527610064,11.896089557558298,ck_ua,triton_2d,2.785022836178541,2.786507196724415,0.9994673042482651,2.798436963930726,2.764486875385046,1.0122807920876642
441,prefill,45,8192,6071,10104,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.833484625443816,2.9724822845309973,11.028441973030567,ck_ua,triton_2d,2.7322189696133137,2.7299801632761955,1.0008200815402377,2.7376222889870405,2.7341063413769007,1.0012859586172385
557,prefill,92,8192,4767,10162,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.082994045689702,3.2053934410214424,11.965211620554328,ck_ua,triton_2d,2.8690758626908064,2.869452042505145,0.9998689018639216,2.871026434004307,2.869018781930208,1.0006997695821105
561,prefill,93,8192,8100,10164,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.0910903587937355,3.2000949140638113,11.878561601042747,ck_ua,triton_2d,2.872283039614558,2.874705931171775,0.9991571689017148,2.8740457259118557,2.883434323593974,0.9967439529989307
1097,prefill,53,8192,6265,10157,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.9014266096055508,3.044331120327115,11.376835498958826,ck_ua,triton_2d,2.7905587665736675,2.7972061838954687,0.997623551184724,2.7972397301346064,2.799113290384412,0.9993306593712225
