idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,trace_count,ck_ua_ms,ck_pagedkv_ms,ck_splitkv_ms,triton_2d_ms,triton_3d_ms,best
198,decode,23,23,1,1099,64,8,64,32,"127,0",2,0.04230537451803684,0.02085329033434391,0.029757292941212654,0.01298924908041954,0.028749695047736168,t_2d
199,decode,14,14,1,1099,64,8,64,32,"127,0",2,0.036909664049744606,0.018239719793200493,0.02521541900932789,0.012109428644180298,0.019683456048369408,t_2d
200,decode,6,6,1,1099,64,8,64,32,"127,0",2,0.03586304374039173,0.015217158943414688,0.020189769566059113,0.012523075565695763,0.014502042904496193,t_2d
201,decode,82,82,1,1099,64,8,64,32,"127,0",2,0.05051386542618275,0.04280866123735905,0.06582816131412983,0.014633778482675552,0.06653768941760063,t_2d
202,decode,74,74,1,1099,64,8,64,32,"127,0",2,0.050254957750439644,0.04115910269320011,0.060154544189572334,0.014286255463957787,0.06157467141747475,t_2d
203,decode,66,66,1,1099,64,8,64,32,"127,0",2,0.04856586456298828,0.036883167922496796,0.05357349291443825,0.014164578169584274,0.055569037795066833,t_2d
204,decode,62,62,1,1099,64,8,64,32,"127,0",2,0.04912423901259899,0.0354839488863945,0.05212430842220783,0.014224648475646973,0.052941031754016876,t_2d
205,decode,32,32,1,1099,64,8,64,32,"127,0",2,0.043447595089673996,0.02385079860687256,0.03408687189221382,0.01334426924586296,0.031834980472922325,t_2d
206,decode,24,24,1,1099,64,8,64,32,"127,0",2,0.042423512786626816,0.02094837836921215,0.03023296594619751,0.014165043830871582,0.02860305830836296,t_2d
207,decode,16,16,1,1099,64,8,64,32,"127,0",2,0.038256729021668434,0.01889723353087902,0.025717588141560555,0.011888612061738968,0.02056076191365719,t_2d
208,decode,9,9,1,1099,64,8,64,32,"127,0",2,0.0361795537173748,0.01540197990834713,0.021725567057728767,0.012642750516533852,0.016814609989523888,t_2d
209,decode,1,1,1,1002,64,8,64,32,"-1,-1",1,0.033873505890369415,0.047224340960383415,0.05534067749977112,0.02505010925233364,0.014266697689890862,t_3d
210,decode,1,1,1,1003,64,8,64,32,"-1,-1",1,0.03340286202728748,0.04725391045212746,0.05532866343855858,0.024824263527989388,0.014261715114116669,t_3d
211,decode,1,1,1,1004,64,8,64,32,"-1,-1",1,0.033522024750709534,0.047266436740756035,0.055452389642596245,0.024939468130469322,0.014361366629600525,t_3d
212,decode,1,1,1,1005,64,8,64,32,"-1,-1",1,0.0334504060447216,0.04716073162853718,0.055135367438197136,0.0247906893491745,0.014274287968873978,t_3d
213,decode,1,1,1,1006,64,8,64,32,"-1,-1",1,0.03393618389964104,0.04792790859937668,0.05520796403288841,0.02492796629667282,0.014303252100944519,t_3d
214,decode,1,1,1,1007,64,8,64,32,"-1,-1",1,0.033667730167508125,0.047346996143460274,0.055281585082411766,0.024825753644108772,0.014286255463957787,t_3d
