idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
435,prefill,42,8192,7628,10101,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.8551175724714994,3.029439505189657,11.154510546475649,ck_ua,ck,2.78121629729867,2.622501663863659,1.0605203175357307,2.7727151848375797,2.6278426125645638,1.055129851224854
436,prefill,43,8192,5779,10102,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.747146552428603,0.09379032999277115,11.591755552217364,t_2d,triton_2d,0.09061815217137337,0.0892406702041626,1.0154355851884505,0.09211301803588867,0.0903058797121048,1.0200113030241778
437,prefill,43,8192,5779,10102,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.7481406461447477,2.8976192697882652,11.27422540448606,ck_ua,ck,2.6906105875968933,2.5216243229806423,1.0670148455803692,2.6957786455750465,2.518305480480194,1.0704732473762522
438,prefill,44,8192,4221,10103,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.800453780218959,0.09493306279182434,11.779809417203069,t_2d,triton_2d,0.09463807567954063,0.09237822145223618,1.0244630627411777,0.09507473558187485,0.09296933189034462,1.0226462172925315
439,prefill,44,8192,4221,10103,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.805711794644594,2.9326696414500475,11.482956819236279,ck_ua,ck,2.710715401917696,2.542754504829645,1.066054704364511,2.711654230952263,2.544623948633671,1.065640458350743
440,prefill,45,8192,6071,10104,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.844571927562356,0.09986660443246365,11.290096957236528,t_2d,triton_2d,0.09381821379065514,0.09215550497174263,1.0180424253485707,0.09457377716898918,0.09239526465535164,1.023578183598085
441,prefill,45,8192,6071,10104,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.833484625443816,2.9724822845309973,11.028441973030567,ck_ua,ck,2.741905450820923,2.568655926734209,1.0674475402811086,2.7433893270790577,2.566431537270546,1.0689509099458425
442,prefill,46,8192,7922,10105,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.9096671380102634,0.09948248043656349,11.46114650182426,t_2d,triton_2d,0.0961741991341114,0.09454011917114258,1.0172845134668247,0.09686587378382683,0.0949629582464695,1.0200385031437043
443,prefill,46,8192,7922,10105,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.8956116642802954,3.0278265476226807,11.180890165269375,ck_ua,ck,2.7986778877675533,2.6500802859663963,1.0560728679006675,2.8022859804332256,2.657475136220455,1.054491890531373
444,prefill,46,8192,8147,10106,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.8958105016499758,0.10529984720051289,11.451360117644072,t_2d,triton_2d,0.0975603237748146,0.0950092263519764,1.0268510493221708,0.09724123403429985,0.09585432708263397,1.0144689029058673
