idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
2394,prefill,254,8192,4623,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1828430015593767,0.11978540569543839,15.225290646776557,t_2d,triton_2d,0.09443290531635284,0.09654290974140167,0.9781443874987749,0.09913686662912369,0.09643074125051498,1.028062890977666
2395,prefill,254,8192,4623,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1825526151806116,4.726432682946324,15.104145556688309,ck_ua,ck,3.3375246077775955,3.0837899819016457,1.0822801252241834,3.339317962527275,3.0912145040929317,1.0802608353790528
2396,prefill,254,8192,6683,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1781072728335857,0.12087062932550907,15.234650392085314,t_2d,triton_2d,0.09543882682919502,0.09769387543201447,0.9769171957520639,0.10151328518986702,0.0971963070333004,1.0444150430024834
2397,prefill,254,8192,6683,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.180986177176237,4.746019979938865,15.10089854709804,ck_ua,ck,3.3396909199655056,3.0901504680514336,1.0807534954993392,3.3385968394577503,3.090066537261009,1.0804287866296352
2398,prefill,254,8192,7137,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.180177928879857,0.1282618846744299,15.211841557174921,t_2d,triton_2d,0.09522711858153343,0.09240841493010521,1.0305026728741122,0.09528618305921555,0.09350227192044258,1.0190787999278865
2399,prefill,254,8192,7137,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1778964679688215,4.707528371363878,15.126011148095131,ck_ua,ck,3.33023551851511,3.089572973549366,1.0778950835685444,3.340676035732031,3.0953780189156532,1.0792465460817313
2400,prefill,254,8192,5077,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1803442165255547,0.12737205252051353,15.223543718457222,t_2d,triton_2d,0.09395457804203033,0.09671738371253014,0.9714342389708184,0.10099168866872787,0.0971418246626854,1.039631374224344
2401,prefill,254,8192,5077,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1823922879993916,4.687708057463169,15.128588955849409,ck_ua,ck,3.341725431382656,3.089438397437334,1.081661131082786,3.3372874557971954,3.087803665548563,1.0807965198798708
2402,prefill,254,8192,4923,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1705512665212154,0.12214104644954205,15.224705869331956,t_2d,triton_2d,0.09482430294156075,0.0929073803126812,1.0206326195231006,0.09577514603734016,0.09494008496403694,1.008795663850728
2403,prefill,254,8192,4923,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.167362418025732,4.724006401374936,15.10901958681643,ck_ua,ck,3.3476021699607372,3.088799174875021,1.0837875758291045,3.3442766964435577,3.089504260569811,1.0824638564592102
2404,prefill,254,8192,6983,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1789314933121204,0.12147058732807636,15.203941706568003,t_2d,triton_2d,0.09537212550640106,0.0945066288113594,1.0091580527834638,0.10178711265325546,0.09744009003043175,1.0446122599175154
2405,prefill,254,8192,6983,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1689963303506374,4.735818365588784,15.11673629283905,ck_ua,ck,3.341827355325222,3.089143503457308,1.0817973822145575,3.34645701572299,3.093680404126644,1.0817074094852102
2406,prefill,254,8192,6837,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.175314934924245,0.12373197823762894,15.199860418215394,t_2d,triton_2d,0.0944635272026062,0.09310988709330559,1.0145380920497102,0.09942950680851936,0.09581100195646286,1.037767112107864
2407,prefill,254,8192,6837,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1833181623369455,4.726612288504839,15.104543138295412,ck_ua,ck,3.3445178531110287,3.0900727212429047,1.0823427649837898,3.342057503759861,3.084983751177788,1.08333066664741
2408,prefill,254,8192,4777,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1729578506201506,0.12194323353469372,15.221862308681011,t_2d,triton_2d,0.09600108489394188,0.09443812072277069,1.0165501405492743,0.09663727134466171,0.09451121091842651,1.0224953252167113
2409,prefill,254,8192,4777,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1794787850230932,4.72405687905848,15.109448553994298,ck_ua,ck,3.3351613767445087,3.0863901041448116,1.0806026666122388,3.34148021414876,3.090423047542572,1.081237151918674
2410,prefill,254,8192,5223,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1682937406003475,0.12021814472973347,15.216025430709124,t_2d,triton_2d,0.09468667209148407,0.09257808327674866,1.0227763282637004,0.09825332090258598,0.09614409878849983,1.0219381339121612
2411,prefill,254,8192,5223,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.180424217134714,4.737768275663257,15.11358474381268,ck_ua,ck,3.340168632566929,3.0918454378843307,1.0803155266559894,3.3403783291578293,3.0883861146867275,1.0815934941789696
2412,prefill,254,8192,7283,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.186448896303773,0.12151263654232025,15.208702208474278,t_2d,triton_2d,0.09583223611116409,0.09337168186903,1.0263522536263774,0.096224844455719,0.09378992021083832,1.025961470480058
2413,prefill,254,8192,7283,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1833075918257236,4.733562283217907,15.106355166062713,ck_ua,ck,3.337473515421152,3.0882196687161922,1.0807111777798428,3.336114212870598,3.0916244722902775,1.0790813188249873
2414,prefill,254,8192,6537,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1930449418723583,0.127823231741786,15.208117198199034,t_2d,triton_2d,0.09496770799160004,0.09517502039670944,0.9978217771402067,0.10087952017784119,0.09723635390400887,1.0374671213754973
2415,prefill,254,8192,6537,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1950945500284433,4.71742320805788,15.088462363928556,ck_ua,ck,3.3291632495820522,3.086121678352356,1.0787530747522092,3.33719365298748,3.089147489517927,1.0802959924416757
2416,prefill,254,8192,4477,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1760139856487513,0.11986615136265755,15.198187530040741,t_2d,triton_2d,0.09528378024697304,0.0959075428545475,0.9934962090675136,0.09948981925845146,0.0969543308019638,1.0261513687476898
2417,prefill,254,8192,4477,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.17064574919641,4.732326930388808,15.083691058680415,ck_ua,ck,3.3320464193820953,3.087245598435402,1.0792942489158481,3.3370600640773773,3.0890258960425854,1.0802952698948085
2418,prefill,254,8192,5523,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1849170103669167,0.1278257928788662,15.208670916035771,t_2d,triton_2d,0.09306060150265694,0.09491723030805588,0.9804394966080109,0.10192390531301498,0.0972275622189045,1.0483025902010876
2419,prefill,254,8192,5523,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.172849118709564,4.716430138796568,15.088443644344807,ck_ua,ck,3.328693713992834,3.0853646993637085,1.0788655599382813,3.338730614632368,3.0864880234003067,1.0817247918409778
2420,prefill,254,8192,7583,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1785552855581045,0.12582470662891865,15.209989808499813,t_2d,triton_2d,0.09437218308448792,0.0929386168718338,1.0154248713925995,0.09993165731430054,0.0953066535294056,1.0485276065586329
2421,prefill,254,8192,7583,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.190971678122878,4.731146572157741,15.09989108890295,ck_ua,ck,3.3331635035574436,3.0855502001941204,1.0802493193427043,3.340295348316431,3.0903518944978714,1.0808786385341955
2422,prefill,254,8192,6237,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1828478444367647,0.12140846811234951,15.232514077797532,t_2d,triton_2d,0.09281303733587265,0.09513555094599724,0.9755873215950267,0.10111629962921143,0.09442528709769249,1.0708603885376213
2423,prefill,254,8192,6237,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1857317313551903,4.744928004220128,15.10067512281239,ck_ua,ck,3.338611200451851,3.0863021314144135,1.08175125386114,3.3432200364768505,3.090457860380411,1.0817879380711977
2424,prefill,254,8192,4177,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.192552598193288,0.11931830085813999,15.22671920247376,t_2d,triton_2d,0.09481647983193398,0.09283127263188362,1.0213851124062745,0.10017905384302139,0.0991194136440754,1.010690541438744
2425,prefill,254,8192,4177,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1783629674464464,4.7447677701711655,15.119656035676599,ck_ua,ck,3.335400689393282,3.0859085358679295,1.0808488490911095,3.3383487910032272,3.090302050113678,1.0802661800908506
2426,prefill,254,8192,5823,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1920217908918858,0.12259832583367825,15.214813500642776,t_2d,triton_2d,0.09603675454854965,0.09564515203237534,1.0040943268723308,0.10038558393716812,0.09590273723006248,1.0467436784035857
2427,prefill,254,8192,5823,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1803319230675697,4.7289511654525995,15.095423022285104,ck_ua,ck,3.3327190205454826,3.090375531464815,1.0784187832880616,3.3371519669890404,3.093836233019829,1.0786453178653597
2428,prefill,254,8192,7883,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1977054197341204,0.12201890349388123,15.215120930224657,t_2d,triton_2d,0.0948193110525608,0.09572286158800125,0.9905607655219356,0.10049834847450256,0.09817559272050858,1.0236591976643985
2429,prefill,254,8192,7883,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1952261459082365,4.744169814512134,15.100720478221774,ck_ua,ck,3.3343911729753017,3.095558248460293,1.077153426085199,3.34196750074625,3.0919174663722515,1.080872156871439
2430,prefill,254,8192,5937,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1845693942159414,0.1228265929967165,15.1964764110744,t_2d,triton_2d,0.0951259583234787,0.09238878265023232,1.0296267100261387,0.09506667032837868,0.09353592991828918,1.0163652663893619
2431,prefill,254,8192,5937,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1730498652905226,4.743490740656853,15.103880781680346,ck_ua,ck,3.3373815193772316,3.088893461972475,1.0804456548805925,3.3374746330082417,3.091385643929243,1.0796047525038681
2432,prefill,254,8192,4063,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.179865749552846,0.12712711468338966,15.21887443959713,t_2d,triton_2d,0.09415328502655029,0.09604675695300102,0.9802859358658276,0.09892754256725311,0.09523453190922737,1.0387780627886714
2433,prefill,254,8192,4063,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1864948105067015,4.709982080385089,15.086841490119696,ck_ua,ck,3.32720460370183,3.0876960419118404,1.0775686979997197,3.338809087872505,3.0906605534255505,1.080289805417783
2434,prefill,254,8192,6123,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.179395431652665,0.12810216285288334,15.225564315915108,t_2d,triton_2d,0.09527558460831642,0.09368292987346649,1.0170004795644314,0.09981648996472359,0.09564213454723358,1.0436455693638713
2435,prefill,254,8192,6123,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.161852667108178,4.708075663074851,15.115356305614114,ck_ua,ck,3.335288129746914,3.0867942422628403,1.080502251844914,3.33370890468359,3.0926722288131714,1.0779379960232376
2436,prefill,254,8192,7697,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.17276525311172,0.1210799440741539,15.23048966191709,t_2d,triton_2d,0.09472494944930077,0.09290618821978569,1.0195763195580954,0.09659117087721825,0.09405553340911865,1.0269589398538648
2437,prefill,254,8192,7697,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1746987253427505,4.707696055993438,15.120586194097996,ck_ua,ck,3.3360672928392887,3.0905169248580933,1.0794528468704212,3.334687165915966,3.093261308968067,1.0780489693023834
2438,prefill,254,8192,5637,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1709935516119003,0.12075495906174183,15.208703372627497,t_2d,triton_2d,0.09322565048933029,0.09287871420383453,1.0037353691690258,0.09742224588990211,0.09557723999023438,1.0193038206570544
2439,prefill,254,8192,5637,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.175933612510562,4.713190905749798,15.145827597007155,ck_ua,ck,3.338227979838848,3.0874229967594147,1.0812344091958506,3.3316397294402122,3.0924432538449764,1.0773487032616789
2440,prefill,254,8192,4363,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1715388875454664,0.12066778726875782,15.22114179097116,t_2d,triton_2d,0.09564436972141266,0.09659118950366974,0.9901976589467189,0.10134544223546982,0.0962827168405056,1.0525818709847037
2441,prefill,254,8192,4363,10999,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1720792409032583,4.728328948840499,15.120114386081696,ck_ua,ck,3.3338262513279915,3.093432169407606,1.0777111210964168,3.3422016352415085,3.0869478546082973,1.0826880765906557
2442,prefill,254,8192,7397,10999,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.175158938392997,0.1216402743011713,15.224117273464799,t_2d,triton_2d,0.09509891271591187,0.09234072640538216,1.0298696622595438,0.09464342147111893,0.09383779019117355,1.0085853607411692
