idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,trace_count,ck_ua_ms,ck_pagedkv_ms,ck_splitkv_ms,triton_2d_ms,triton_3d_ms,best
1214,prefill,101,8192,5127,10216,64,8,64,32,"127,0",1,3.3270143438130617,0.3146620001643896,2.934608468785882,0.10428773239254951,12.384249037131667,t_2d
1215,prefill,101,8192,5127,10216,64,8,64,32,"-1,-1",1,3.322719782590866,5.781359225511551,13.233360182493925,3.496718220412731,12.145026912912726,ck_ua
1216,prefill,102,8192,4873,10217,64,8,64,32,"127,0",1,3.2339802011847496,0.31221630051732063,2.8208087664097548,0.10480252094566822,12.2938078828156,t_2d
1217,prefill,102,8192,4873,10217,64,8,64,32,"-1,-1",1,3.233850561082363,5.84632707759738,12.25011833012104,3.3978171180933714,12.036008900031447,ck_ua
1218,prefill,103,8192,6781,10218,64,8,64,32,"127,0",1,3.1646756920963526,0.35662492737174034,3.976533655077219,0.1225445419549942,12.77060117572546,t_2d
1219,prefill,103,8192,6781,10218,64,8,64,32,"-1,-1",1,3.181641036644578,5.948351416736841,13.800033926963806,3.9133324287831783,12.359050195664167,ck_ua
1220,prefill,103,8192,8090,10219,64,8,64,32,"127,0",1,3.166833007708192,4.436626518145204,4.581279773265123,0.13013258576393127,12.753148609772325,t_2d
1221,prefill,103,8192,8090,10219,64,8,64,32,"-1,-1",1,3.153626434504986,154.8361862078309,14.172483328729868,3.9219004567712545,12.402389664202929,ck_ua
1222,prefill,104,8192,7490,10220,64,8,64,32,"127,0",1,3.1552478671073914,0.37770951166749,4.257954051718116,0.11746380478143692,12.541910540312529,t_2d
1223,prefill,104,8192,7490,10220,64,8,64,32,"-1,-1",1,3.1477038748562336,5.9877818915992975,13.76848379150033,3.74755603261292,12.182242004200816,ck_ua
1224,prefill,105,8192,5579,10221,64,8,64,32,"127,0",1,3.0554980039596558,0.6808439735323191,3.2649813685566187,0.1180591993033886,11.630164552479982,t_2d
1225,prefill,105,8192,5579,10221,64,8,64,32,"-1,-1",1,3.0534904450178146,20.372349116951227,12.632472859695554,3.718495275825262,11.464955005794764,ck_ua
1226,prefill,106,8192,4421,10222,64,8,64,32,"127,0",1,3.0753757804632187,0.2909138798713684,2.659409027546644,0.11322237551212311,12.537618493661284,t_2d
1227,prefill,106,8192,4421,10222,64,8,64,32,"-1,-1",1,3.041503205895424,6.020507775247097,12.354131136089563,3.7273737601935863,12.212417926639318,ck_ua
1228,prefill,107,8192,6333,10223,64,8,64,32,"127,0",1,3.0626393388956785,0.4743596073240042,3.854356659576297,0.11648028157651424,12.78890804387629,t_2d
1229,prefill,107,8192,6333,10223,64,8,64,32,"-1,-1",1,3.071172395721078,10.930868936702609,15.966995665803552,3.741737175732851,12.428722716867924,ck_ua
1230,prefill,107,8192,8086,10224,64,8,64,32,"127,0",1,3.115924494341016,4.122749716043472,4.693393921479583,0.12284205295145512,12.773798033595085,t_2d
1231,prefill,107,8192,8086,10224,64,8,64,32,"-1,-1",1,3.0641301535069942,160.77498444356024,14.62999377399683,3.7153970450162888,12.429557973518968,ck_ua
1232,prefill,108,8192,7926,10225,64,8,64,32,"127,0",1,3.081541648134589,0.5111370701342821,4.725765669718385,0.11639166623353958,12.743202922865748,t_2d
1233,prefill,108,8192,7926,10225,64,8,64,32,"-1,-1",1,3.0807689297944307,11.060560820624232,24.055040255188942,3.793691284954548,12.44292026385665,ck_ua
1234,prefill,109,8192,6011,10226,64,8,64,32,"127,0",1,3.1155879609286785,0.33950586803257465,3.776608733460307,0.11823899112641811,12.92742034420371,t_2d
1235,prefill,109,8192,6011,10226,64,8,64,32,"-1,-1",1,3.099701227620244,6.194376386702061,14.150222344323993,3.786848345771432,12.538459245115519,ck_ua
1236,prefill,110,8192,4095,10227,64,8,64,32,"127,0",1,3.194446489214897,4.158542677760124,3.3031986095011234,0.1258175354450941,12.786876922473311,t_2d
1237,prefill,110,8192,4095,10227,64,8,64,32,"-1,-1",1,3.159927949309349,168.82391711696982,42.13360585272312,3.808813728392124,12.438046280294657,ck_ua
1238,prefill,111,8192,5905,10228,64,8,64,32,"127,0",1,3.1619155313819647,0.34580640494823456,3.6377443931996822,0.12193513102829456,12.67167548649013,t_2d
1239,prefill,111,8192,5905,10228,64,8,64,32,"-1,-1",1,3.1793229281902313,6.307945214211941,13.845707243308425,3.9394972380250692,12.349196569994092,ck_ua
1240,prefill,112,8192,7822,10229,64,8,64,32,"127,0",1,3.184216935187578,0.5327935796231031,4.78972252458334,0.12217550538480282,12.927975133061409,t_2d
1241,prefill,112,8192,7822,10229,64,8,64,32,"-1,-1",1,3.1736153177917004,11.511754197999835,14.437828166410327,3.8909988943487406,12.554484559223056,ck_ua
1242,prefill,112,8192,8081,10230,64,8,64,32,"127,0",1,3.17954677157104,4.336178116500378,4.934939602389932,0.1273017842322588,12.968651577830315,t_2d
1243,prefill,112,8192,8081,10230,64,8,64,32,"-1,-1",1,3.167759394273162,169.5481911767274,15.291318437084556,3.8756795693188906,12.616479443386197,ck_ua
1244,prefill,113,8192,6422,10231,64,8,64,32,"127,0",1,3.2183183822780848,0.3665880300104618,3.9875949267297983,0.11783638037741184,12.869211146607995,t_2d
1245,prefill,113,8192,6422,10231,64,8,64,32,"-1,-1",1,3.182795224711299,6.408135825768113,14.490015059709549,3.918596403673291,12.53273244947195,ck_ua
1246,prefill,114,8192,4502,10232,64,8,64,32,"127,0",1,3.197002923116088,0.7070999592542648,2.883885707706213,0.12211641296744347,12.814566027373075,t_2d
1247,prefill,114,8192,4502,10232,64,8,64,32,"-1,-1",1,3.1969372648745775,22.153824381530285,13.68889450095594,3.907658252865076,12.459071725606918,ck_ua
1248,prefill,115,8192,5498,10233,64,8,64,32,"127,0",1,3.29003999941051,0.34476732835173607,3.6632732022553682,0.1227708999067545,12.962873699143529,t_2d
1249,prefill,115,8192,5498,10233,64,8,64,32,"-1,-1",1,3.285267762839794,6.51000733487308,14.698313642293215,4.0209241677075624,12.598351808264852,ck_ua
1250,prefill,116,8192,7419,10234,64,8,64,32,"127,0",1,3.3478275407105684,0.5344206001609564,4.910395201295614,0.12504039332270622,12.713355896994472,t_2d
1251,prefill,116,8192,7419,10234,64,8,64,32,"-1,-1",1,3.3068195451050997,11.908324854448438,25.8276361040771,4.053859319537878,12.381936330348253,ck_ua
1252,prefill,116,8192,8077,10235,64,8,64,32,"127,0",1,3.304174542427063,4.464182397350669,5.098435981199145,0.13147913850843906,12.703057145699859,t_2d
1253,prefill,116,8192,8077,10235,64,8,64,32,"-1,-1",1,3.32289501093328,175.37381742149591,15.419185999780893,4.024571692571044,12.382997432723641,ck_ua
1254,prefill,117,8192,6813,10236,64,8,64,32,"127,0",1,3.3514204435050488,0.5215369630604982,4.411847796291113,0.12763431295752525,12.229631468653679,t_2d
1255,prefill,117,8192,6813,10236,64,8,64,32,"-1,-1",1,3.361634025350213,11.935145640745759,15.444365795701742,4.10006414167583,11.973531544208527,ck_ua
1256,prefill,118,8192,4889,10237,64,8,64,32,"127,0",1,3.386801853775978,0.3361733164638281,3.285542130470276,0.12887022458016872,12.680375576019287,t_2d
1257,prefill,118,8192,4889,10237,64,8,64,32,"-1,-1",1,3.3833575434982777,6.641618674620986,14.279774483293295,4.115792084485292,12.363151693716645,ck_ua
1258,prefill,119,8192,5111,10238,64,8,64,32,"127,0",1,3.4146467223763466,1.2892551254481077,3.9747297763824463,0.1341712661087513,13.001071847975254,t_2d
1259,prefill,119,8192,5111,10238,64,8,64,32,"-1,-1",1,3.39449648745358,45.59281342662871,46.1003506090492,4.115068446844816,12.64956770464778,ck_ua
1260,prefill,120,8192,7036,10239,64,8,64,32,"127,0",1,3.373736934736371,0.3970018122345209,4.782613180577755,0.12627621181309223,12.920684972777963,t_2d
1261,prefill,120,8192,7036,10239,64,8,64,32,"-1,-1",1,3.3766383305191994,6.788260862231255,16.267288057133555,4.1182332672178745,12.549284566193819,ck_ua
1262,prefill,120,8192,8073,10240,64,8,64,32,"127,0",1,3.435097821056843,4.625140922144055,5.276361294090748,0.13356334529817104,12.914269231259823,t_2d
1263,prefill,120,8192,8073,10240,64,8,64,32,"-1,-1",1,3.3660697285085917,181.19396273978055,15.906833810731769,4.101462755352259,12.554715806618333,ck_ua
1264,prefill,121,8192,7184,10241,64,8,64,32,"127,0",1,3.3781515900045633,0.4277086816728115,4.762251675128937,0.13214214704930782,12.925176275894046,t_2d
1265,prefill,121,8192,7184,10241,64,8,64,32,"-1,-1",1,3.3930828794837,6.8461761344224215,15.215576998889446,4.135340824723244,12.603688333183527,ck_ua
1266,prefill,122,8192,5256,10242,64,8,64,32,"127,0",1,3.429722646251321,0.5037362687289715,3.5774230025708675,0.12341784313321114,13.09539983049035,t_2d
1267,prefill,122,8192,5256,10242,64,8,64,32,"-1,-1",1,3.419257188215852,12.461569951847196,14.605846256017685,4.16571507230401,12.719649355858564,ck_ua
1268,prefill,123,8192,4744,10243,64,8,64,32,"127,0",1,3.4577302634716034,0.4830438643693924,3.2758063171058893,0.12410897761583328,12.93227355927229,t_2d
1269,prefill,123,8192,4744,10243,64,8,64,32,"-1,-1",1,3.454104717820883,12.566863279789686,14.304035250097513,4.209211282432079,12.61908975429833,ck_ua
1270,prefill,124,8192,6673,10244,64,8,64,32,"127,0",1,3.49075049161911,0.39892178028821945,4.524590354412794,0.12832633219659328,12.716911686584353,t_2d
1271,prefill,124,8192,6673,10244,64,8,64,32,"-1,-1",1,3.4888045862317085,6.980113917961717,16.327929822728038,4.277985449880362,12.423243653029203,ck_ua
1272,prefill,124,8192,8069,10245,64,8,64,32,"127,0",1,3.486439911648631,4.700206685811281,5.446523334830999,0.1354922540485859,12.732438324019313,t_2d
1273,prefill,124,8192,8069,10245,64,8,64,32,"-1,-1",1,3.494591359049082,187.95325076207519,16.397812170907855,4.227425018325448,12.406513141468167,ck_ua
1274,prefill,125,8192,7535,10246,64,8,64,32,"127,0",1,3.5041849594563246,0.423609372228384,5.141124967485666,0.12818165123462677,12.884787190705538,t_2d
1275,prefill,125,8192,7535,10246,64,8,64,32,"-1,-1",1,3.4925352316349745,7.052225759252906,15.958882449194789,4.295890219509602,12.569264834746718,ck_ua
1276,prefill,126,8192,5603,10247,64,8,64,32,"127,0",1,3.4989064559340477,0.8013298735022545,3.8951105438172817,0.1356310211122036,13.111193850636482,t_2d
1277,prefill,126,8192,5603,10247,64,8,64,32,"-1,-1",1,3.502462850883603,24.600102100521326,14.96807411313057,4.28142468445003,12.797136278823018,ck_ua
1278,prefill,127,8192,4397,10248,64,8,64,32,"127,0",1,3.259568614885211,0.34031360410153866,3.1403005588799715,0.12243641540408134,13.0113554187119,t_2d
1279,prefill,127,8192,4397,10248,64,8,64,32,"-1,-1",1,3.2797447871416807,7.083197357133031,13.824533252045512,3.9755530189722776,12.690804339945316,ck_ua
1280,prefill,128,8192,6330,10249,64,8,64,32,"127,0",1,3.041738038882613,0.5721309687942266,4.402618668973446,0.11476674117147923,13.021221850067377,t_2d
1281,prefill,128,8192,6330,10249,64,8,64,32,"-1,-1",1,3.0424545519053936,13.112731697037816,13.26599852181971,3.612268017604947,12.704966450110078,ck_ua
1282,prefill,128,8192,8065,10250,64,8,64,32,"127,0",1,3.0401359777897596,4.840043047443032,5.5830661207437515,0.12093009427189827,13.045331044122577,t_2d
1283,prefill,128,8192,8065,10250,64,8,64,32,"-1,-1",1,3.0198051128536463,195.02545958384871,15.00022355467081,3.5978445317596197,12.7115233335644,ck_ua
1284,prefill,129,8192,7866,10251,64,8,64,32,"127,0",1,3.0517687555402517,0.6008150987327099,5.482012871652842,0.11659101583063602,13.142374763265252,t_2d
1285,prefill,129,8192,7866,10251,64,8,64,32,"-1,-1",1,3.0522319488227367,13.282059412449598,14.25867616198957,3.7650886457413435,12.809436954557896,ck_ua
1286,prefill,130,8192,5930,10252,64,8,64,32,"127,0",1,3.0831179581582546,0.3969963174313307,4.228189587593079,0.11623692698776722,13.257213588804007,t_2d
1287,prefill,130,8192,5930,10252,64,8,64,32,"-1,-1",1,3.053890960291028,7.284219330176711,14.116177707910538,3.768034093081951,12.945750961080194,ck_ua
1288,prefill,131,8192,4070,10253,64,8,64,32,"127,0",1,3.1087815295904875,4.833386419340968,2.98882694914937,0.11922051198780537,13.386595016345382,t_2d
1289,prefill,131,8192,4070,10253,64,8,64,32,"-1,-1",1,3.0958132818341255,202.1138492040336,12.04728470183909,3.7802021484822035,13.051719730719924,ck_ua
1290,prefill,132,8192,6007,10254,64,8,64,32,"127,0",1,3.1169003807008266,0.4024496302008629,4.380552563816309,0.1088521908968687,13.44788083806634,t_2d
1291,prefill,132,8192,6007,10254,64,8,64,32,"-1,-1",1,3.101649647578597,7.38638686016202,17.13822763413191,3.7930602207779884,13.156309956684709,ck_ua
1292,prefill,133,8192,7945,10255,64,8,64,32,"127,0",1,3.1351631972938776,0.47367713414132595,5.707928724586964,0.11658603325486183,13.378216838464141,t_2d
1293,prefill,133,8192,7945,10255,64,8,64,32,"-1,-1",1,3.1164226587861776,7.5057996436953545,15.188672859221697,3.793927561491728,13.045280380174518,ck_ua
1294,prefill,133,8192,8060,10256,64,8,64,32,"127,0",1,3.124790405854583,0.46805753372609615,6.017331779003143,0.11624698527157307,13.365299114957452,t_2d
1295,prefill,133,8192,8060,10256,64,8,64,32,"-1,-1",1,3.1390085350722075,7.493409747257829,18.808875931426883,3.8221048656851053,13.039659382775426,ck_ua
1296,prefill,134,8192,6236,10257,64,8,64,32,"127,0",1,3.1390986870974302,0.4158505704253912,4.5559680089354515,0.11630654335021973,13.276181975379586,t_2d
1297,prefill,134,8192,6236,10257,64,8,64,32,"-1,-1",1,3.130435524508357,7.498315768316388,14.374953089281917,3.8343591149896383,12.94287801720202,ck_ua
1298,prefill,135,8192,4295,10258,64,8,64,32,"127,0",1,3.1334685627371073,0.5073638167232275,3.232755744829774,0.11794804595410824,13.227365585044026,t_2d
1299,prefill,135,8192,4295,10258,64,8,64,32,"-1,-1",1,3.137189755216241,13.792462833225727,13.827541284263134,3.8530410267412663,12.928917212411761,ck_ua
1300,prefill,136,8192,5705,10259,64,8,64,32,"127,0",1,3.1565517652779818,0.4045163281261921,4.250571643933654,0.11788695119321346,13.095166347920895,t_2d
1301,prefill,136,8192,5705,10259,64,8,64,32,"-1,-1",1,3.179617365822196,7.614347897469997,14.606756949797273,3.8762884214520454,12.80848695896566,ck_ua
1302,prefill,137,8192,7647,10260,64,8,64,32,"127,0",1,3.226516768336296,0.9337784722447395,5.652836337685585,0.12329020537436008,13.058334775269032,t_2d
1303,prefill,137,8192,7647,10260,64,8,64,32,"-1,-1",1,3.2127467915415764,26.886530965566635,15.23840301670134,3.872758988291025,12.750202184543014,ck_ua
1304,prefill,137,8192,8056,10261,64,8,64,32,"127,0",1,3.2377378549426794,0.47736121341586113,5.955506069585681,0.1181107945740223,13.06849573738873,t_2d
1305,prefill,137,8192,8056,10261,64,8,64,32,"-1,-1",1,3.204143699258566,7.740940526127815,19.172727735713124,3.8909913040697575,12.755861785262823,ck_ua
1306,prefill,138,8192,6522,10262,64,8,64,32,"127,0",1,3.236873494461179,0.43091094121336937,5.113529367372394,0.11937371455132961,13.192700780928135,t_2d
1307,prefill,138,8192,6522,10262,64,8,64,32,"-1,-1",1,3.240612708032131,7.7182510402053595,18.441731901839375,3.95254148170352,12.87436569109559,ck_ua
1308,prefill,139,8192,4577,10263,64,8,64,32,"127,0",1,3.2596371602267027,0.8420663420110941,3.5392763558775187,0.12827077880501747,13.264162605628371,t_2d
1309,prefill,139,8192,4577,10263,64,8,64,32,"-1,-1",1,3.237921092659235,27.270294167101383,13.522326573729515,3.938522655516863,12.954677967354655,ck_ua
1310,prefill,140,8192,5423,10264,64,8,64,32,"127,0",1,3.287840588018298,0.40051317773759365,4.168838262557983,0.12184749357402325,13.070092117413878,t_2d
1311,prefill,140,8192,5423,10264,64,8,64,32,"-1,-1",1,3.2932318281382322,7.828732207417488,14.975145738571882,3.9985595270991325,12.769060861319304,ck_ua
1312,prefill,141,8192,7369,10265,64,8,64,32,"127,0",1,3.2982859760522842,0.5964058917015791,5.616609193384647,0.11588246561586857,12.851942563429475,t_2d
1313,prefill,141,8192,7369,10265,64,8,64,32,"-1,-1",1,3.28711848706007,14.553545927628875,16.33082195185125,3.9848536252975464,12.587135937064886,ck_ua
1314,prefill,141,8192,8052,10266,64,8,64,32,"127,0",1,3.280161367729306,0.47017973847687244,6.154774455353618,0.11566309258341789,12.863421021029353,t_2d
1315,prefill,141,8192,8052,10266,64,8,64,32,"-1,-1",1,3.266754513606429,7.973644323647022,19.845407688990235,3.989561880007386,12.57392531260848,ck_ua
1316,prefill,142,8192,6788,10267,64,8,64,32,"127,0",1,3.317657485604286,0.5811857525259256,5.2646714728325605,0.12329965829849243,12.999711465090513,t_2d
1317,prefill,142,8192,6788,10267,64,8,64,32,"-1,-1",1,3.3160184510052204,14.62486544623971,15.637627709656954,4.034458659589291,12.7152509521693,ck_ua
1318,prefill,143,8192,4839,10268,64,8,64,32,"127,0",1,3.315006894990802,0.5151452030986547,3.8298907224088907,0.1254369504749775,13.243582239374518,t_2d
1319,prefill,143,8192,4839,10268,64,8,64,32,"-1,-1",1,3.3054588828235865,14.644483802840114,14.194590458646417,4.020679229870439,12.91401251219213,ck_ua
1320,prefill,144,8192,5161,10269,64,8,64,32,"127,0",1,3.323074197396636,0.3850035835057497,4.105676617473364,0.1259372103959322,13.339249370619655,t_2d
1321,prefill,144,8192,5161,10269,64,8,64,32,"-1,-1",1,3.3154175616800785,8.052326552569866,15.249061165377498,4.045196017250419,13.027168763801455,ck_ua
1322,prefill,145,8192,7111,10270,64,8,64,32,"127,0",1,3.4581918735057116,1.462247921153903,5.5670347064733505,0.131851714104414,13.25378124602139,t_2d
1323,prefill,145,8192,7111,10270,64,8,64,32,"-1,-1",1,3.4061957616358995,56.09756731428206,16.545072058215737,4.151564417406917,12.941661570221186,ck_ua
1324,prefill,145,8192,8048,10271,64,8,64,32,"127,0",1,3.4122029319405556,0.4899092949926853,6.297436589375138,0.12431624345481396,13.265837589278817,t_2d
1325,prefill,145,8192,8048,10271,64,8,64,32,"-1,-1",1,3.401740500703454,8.182075573131442,16.946106543764472,4.172916430979967,12.935750046744943,ck_ua
1326,prefill,146,8192,7034,10272,64,8,64,32,"127,0",1,3.4167207777500153,0.4533476196229458,5.842592706903815,0.12593772262334824,13.140662526711822,t_2d
1327,prefill,146,8192,7034,10272,64,8,64,32,"-1,-1",1,3.405586816370487,8.224522694945335,20.003126189112663,4.17006560601294,12.864331807941198,ck_ua
1328,prefill,147,8192,5081,10273,64,8,64,32,"127,0",1,3.429916361346841,1.5487301629036665,4.140462540090084,0.13372753746807575,13.21054589934647,t_2d
1329,prefill,147,8192,5081,10273,64,8,64,32,"-1,-1",1,3.423094470053911,56.95726089179516,14.70416160300374,4.16263728402555,12.890449119731784,ck_ua
1330,prefill,148,8192,4919,10274,64,8,64,32,"127,0",1,3.438757359981537,0.40352330543100834,3.9936805609613657,0.12554707936942577,13.299098704010248,t_2d
1331,prefill,148,8192,4919,10274,64,8,64,32,"-1,-1",1,3.441094374284148,8.257796289399266,14.238732075318694,4.191629448905587,12.977597257122397,ck_ua
1332,prefill,149,8192,6873,10275,64,8,64,32,"127,0",1,3.46212787553668,0.6530776619911194,5.562164215371013,0.1276643481105566,13.400335283949971,t_2d
1333,prefill,149,8192,6873,10275,64,8,64,32,"-1,-1",1,3.4781613387167454,15.391360269859433,16.05279012583196,4.2413906659930944,13.101617060601711,ck_ua
1334,prefill,149,8192,8044,10276,64,8,64,32,"127,0",1,3.4683143254369497,0.5183090921491385,6.45891185849905,0.12688864953815937,13.402916211634874,t_2d
1335,prefill,149,8192,8044,10276,64,8,64,32,"-1,-1",1,3.4572168719023466,8.427526708692312,17.39139286801219,4.218785185366869,13.094428600743413,ck_ua
1336,prefill,150,8192,7260,10277,64,8,64,32,"127,0",1,3.489721892401576,0.49218572676181793,5.892232712358236,0.12309635058045387,13.041387358680367,t_2d
1337,prefill,150,8192,7260,10277,64,8,64,32,"-1,-1",1,3.4888284746557474,8.477145712822676,16.94166618399322,4.2683451902121305,12.801479594781995,ck_ua
1338,prefill,151,8192,5303,10278,64,8,64,32,"127,0",1,3.5061463713645935,0.6017580162733793,4.3738973792642355,0.12073526158928871,12.659082422032952,t_2d
1339,prefill,151,8192,5303,10278,64,8,64,32,"-1,-1",1,3.4902081824839115,15.498473774641752,14.699421357363462,4.28266953676939,12.449140334501863,ck_ua
1340,prefill,152,8192,4697,10279,64,8,64,32,"127,0",1,3.53048094548285,0.41381996124982834,3.957883035764098,0.13126530684530735,12.485823594033718,t_2d
1341,prefill,152,8192,4697,10279,64,8,64,32,"-1,-1",1,3.559771506115794,8.51493775844574,15.292540285736322,4.30610217154026,12.351741036400199,ck_ua
1342,prefill,153,8192,6655,10280,64,8,64,32,"127,0",1,3.53404488414526,0.9948745369911194,6.410083035007119,0.1377532258629799,12.85184328444302,t_2d
1343,prefill,153,8192,6655,10280,64,8,64,32,"-1,-1",1,3.5280116368085146,30.17978547140956,61.86091350391507,4.2776047717779875,12.647266872227192,ck_ua
1344,prefill,153,8192,8040,10281,64,8,64,32,"127,0",1,3.5769871901720762,0.53074243478477,6.594620971009135,0.131999421864748,12.863569147884846,t_2d
1345,prefill,153,8192,8040,10281,64,8,64,32,"-1,-1",1,3.5356873646378517,8.65957741625607,17.794978665187955,4.3098293244838715,12.629327038303018,ck_ua
1346,prefill,154,8192,7466,10282,64,8,64,32,"127,0",1,3.56985991820693,0.5179164465516806,6.215663580223918,0.13339905999600887,13.255786197260022,t_2d
1347,prefill,154,8192,7466,10282,64,8,64,32,"-1,-1",1,3.55740487575531,8.68197102099657,17.959608789533377,4.336337652057409,12.9808166064322,ck_ua
1348,prefill,155,8192,5505,10283,64,8,64,32,"127,0",1,3.5916139371693134,0.9747352916747332,4.6828702092170715,0.14274930581450462,13.482011016458273,t_2d
1349,prefill,155,8192,5505,10283,64,8,64,32,"-1,-1",1,3.580684866756201,30.61532750725746,16.14477359689772,4.359060293063521,13.1633710116148,ck_ua
1350,prefill,156,8192,4495,10284,64,8,64,32,"127,0",1,3.594151372089982,0.9398351889103651,3.902603406459093,0.14495612122118473,13.36659137159586,t_2d
1351,prefill,156,8192,4495,10284,64,8,64,32,"-1,-1",1,3.5843639634549618,30.74472243897617,15.513755474239588,4.374525789171457,13.059415249153972,ck_ua
1352,prefill,157,8192,6457,10285,64,8,64,32,"127,0",1,3.64609993994236,0.48706945963203907,5.5129618383944035,0.13663196004927158,13.291779486462474,t_2d
1353,prefill,157,8192,6457,10285,64,8,64,32,"-1,-1",1,3.6054680589586496,8.847395842894912,16.22576084919274,4.405998205766082,13.008877309039235,ck_ua
1354,prefill,157,8192,8036,10286,64,8,64,32,"127,0",1,3.597800387069583,0.5456772167235613,6.770214717835188,0.13909926638007164,13.31372233107686,t_2d
1355,prefill,157,8192,8036,10286,64,8,64,32,"-1,-1",1,3.5895833745598793,8.89628673903644,18.233629362657666,4.396522277966142,12.988243391737342,ck_ua
1356,prefill,158,8192,7652,10287,64,8,64,32,"127,0",1,3.613483300432563,1.0747275780886412,6.504666991531849,0.14567524194717407,13.301730109378695,t_2d
1357,prefill,158,8192,7652,10287,64,8,64,32,"-1,-1",1,3.626049403101206,31.32713846862316,17.614234425127506,4.405946610495448,13.017188897356391,ck_ua
1358,prefill,159,8192,5687,10288,64,8,64,32,"127,0",1,3.6278816871345043,0.46768547035753727,4.925262648612261,0.13684132136404514,13.415007526054978,t_2d
1359,prefill,159,8192,5687,10288,64,8,64,32,"-1,-1",1,3.6146465688943863,8.919514110311866,15.839604428038001,4.424509359523654,13.125060126185417,ck_ua
1360,prefill,160,8192,4313,10289,64,8,64,32,"127,0",1,3.646341757848859,0.5999703425914049,3.8518681656569242,0.13985889963805676,13.48335356451571,t_2d
1361,prefill,160,8192,4313,10289,64,8,64,32,"-1,-1",1,3.6383476108312607,16.448330599814653,15.490754414349794,4.441957408562303,13.18354862742126,ck_ua
1362,prefill,161,8192,6279,10290,64,8,64,32,"127,0",1,3.712274134159088,0.6383086554706097,5.500077782198787,0.1312823500484228,13.506111176684499,t_2d
1363,prefill,161,8192,6279,10290,64,8,64,32,"-1,-1",1,3.730875952169299,16.59532287158072,17.33627379871905,4.553448129445314,13.225671742111444,ck_ua
1364,prefill,161,8192,8032,10291,64,8,64,32,"127,0",1,3.7219383288174868,0.5331961438059807,6.952895782887936,0.1297665759921074,13.498928816989064,t_2d
1365,prefill,161,8192,8032,10291,64,8,64,32,"-1,-1",1,3.7194230128079653,9.125288296490908,18.498478969559073,4.578997567296028,13.237156718969345,ck_ua
1366,prefill,162,8192,7818,10292,64,8,64,32,"127,0",1,3.7514422088861465,0.6986139342188835,6.820644484832883,0.13077305629849434,13.340497110038996,t_2d
1367,prefill,162,8192,7818,10292,64,8,64,32,"-1,-1",1,3.738856688141823,16.80297194980085,18.569564167410135,4.588690306991339,13.082975056022406,ck_ua
1368,prefill,163,8192,5849,10293,64,8,64,32,"127,0",1,3.7567663937807083,0.6252052262425423,5.20876725204289,0.13178964145481586,13.175557926297188,t_2d
1369,prefill,163,8192,5849,10293,64,8,64,32,"-1,-1",1,3.7551584653556347,16.804315010085702,16.74747043289244,4.593755071982741,12.899600900709629,ck_ua
1370,prefill,164,8192,4151,10294,64,8,64,32,"127,0",1,3.7595095578581095,0.3931931219995022,3.781636757776141,0.13261334970593452,13.055208791047335,t_2d
1371,prefill,164,8192,4151,10294,64,8,64,32,"-1,-1",1,3.765478590503335,9.154783748090267,15.15746796503663,4.6358030289411545,12.833678489550948,ck_ua
1372,prefill,165,8192,6121,10295,64,8,64,32,"127,0",1,3.7650804966688156,2.8379982337355614,5.49527034163475,0.13831257820129395,13.245490426197648,t_2d
1373,prefill,165,8192,6121,10295,64,8,64,32,"-1,-1",1,3.766177222132683,126.77470077760518,17.38764801993966,4.618502641096711,13.014158746227622,ck_ua
1374,prefill,165,8192,8028,10296,64,8,64,32,"127,0",1,3.776226006448269,0.5460663232952356,7.109407521784306,0.13098139315843582,13.247898034751415,t_2d
1375,prefill,165,8192,8028,10296,64,8,64,32,"-1,-1",1,3.7644875701516867,9.33589842170477,18.938601901754737,4.658305319026113,13.031157106161118,ck_ua
1376,prefill,166,8192,7964,10297,64,8,64,32,"127,0",1,3.7765825632959604,0.5487883929163218,7.109868247061968,0.13165445998311043,13.444708194583654,t_2d
1377,prefill,166,8192,7964,10297,64,8,64,32,"-1,-1",1,3.7735438905656338,9.382068226113915,18.58689901418984,4.659419925883412,13.207411393523216,ck_ua
1378,prefill,167,8192,5991,10298,64,8,64,32,"127,0",1,3.7883118726313114,0.46587521210312843,5.413993634283543,0.13077659532427788,13.633373891934752,t_2d
1379,prefill,167,8192,5991,10298,64,8,64,32,"-1,-1",1,3.781199548393488,9.39536290243268,17.518433509394526,4.678636183962226,13.389458041638136,ck_ua
1380,prefill,168,8192,4017,10299,64,8,64,32,"127,0",1,3.7515534553676844,5.462206527590752,3.7439027801156044,0.13826698996126652,13.601785758510232,t_2d
1381,prefill,168,8192,4017,10299,64,8,64,32,"-1,-1",1,3.7582305260002613,263.1928778719157,15.013870364055037,4.614591691643,13.320475490763783,ck_ua
1382,prefill,169,8192,5983,10300,64,8,64,32,"127,0",1,3.7687606178224087,0.47439164482057095,5.52142565138638,0.13724090531468391,13.52463630028069,t_2d
1383,prefill,169,8192,5983,10300,64,8,64,32,"-1,-1",1,3.783687809482217,9.460291685536504,17.20691774971783,4.667850770056248,13.251932617276907,ck_ua
