cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,tflops,bw
256,4096,2048,512,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,479.5371,_ZN5aiter40fmoe_bf16_blockscaleFp8_g1u1_silu_64x256E,0.0%,0.0,Null,0.0%,479.5371,1,537.39,3411.16
256,8192,2048,512,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,760.3597,_ZN5aiter40fmoe_bf16_blockscaleFp8_g1u1_silu_64x256E,0.0%,0.0,Null,0.0%,760.3597,1,677.83,2184.42
256,16384,2048,512,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,1366.1334,_ZN5aiter40fmoe_bf16_blockscaleFp8_g1u1_silu_64x256E,0.0%,0.0,Null,0.0%,1366.1334,1,754.53,1252.64
256,32768,2048,512,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,64,0,2664.1188,_ZN5aiter40fmoe_bf16_blockscaleFp8_g1u1_silu_64x256E,0.0%,0.0,Null,0.0%,2664.1188,1,773.83,680.13
256,1,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,16,0,16.733,moe_ck2stages_gemm1_256x16x128x256_1x4_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight0_silu_F8_F8_B16,0.0%,5.8063,moe_ck2stages_gemm2_128x16x128x128_1x2_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight1_F8_F8_B16,14.6%,22.5393,0,0.7,17864.77
256,2,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,16,0,17.2649,moe_ck2stages_gemm1_256x16x128x256_1x4_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight0_silu_F8_F8_B16,0.0%,6.3524,moe_ck2stages_gemm2_128x16x128x128_1x2_MulABScaleExpertWeightA8W8blkscale_v1_Nswizzle0_Quant4_MulRoutedWeight1_F8_F8_B16,15.9%,23.6173,0,1.33,17049.6
256,4,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,32,0,0,_ZN5aiter44fmoe_bf16_blockscaleBf16_g1u1_ps_silu_32x128E,0,0,"",0.521027,41.707,1,0,0
256,8,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,32,0,0,_ZN5aiter44fmoe_bf16_blockscaleBf16_g1u1_ps_silu_32x128E,0,0,"",0.521027,41.707,1,0,0
256,16,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,32,0,0,_ZN5aiter44fmoe_bf16_blockscaleBf16_g1u1_ps_silu_32x128E,0,0,"",0.521027,41.707,1,0,0
256,32,2048,128,512,10,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float8_e4m3fn,QuantType.per_1x128,1,0,32,0,0,_ZN5aiter44fmoe_bf16_blockscaleBf16_g1u1_ps_silu_32x128E,0,0,"",0.596817,40.4,1,0,0
