cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,tflops,bw,stage,kernelName,err
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t32x128x256_atomic,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t32x128x256_reduce,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t32x256x256_atomic,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t32x256x256_reduce,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage1,flydsl_moe1_afp8_wfp4_bf16_t64x256x256,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t64x128x256_atomic,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t64x128x256_reduce,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_atomic,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_reduce,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t128x128x256_atomic,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t128x128x256_reduce,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t128x256x256_atomic,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t128x256x256_reduce,100.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,174.158,,1331.71,10512.37,stage1,moe_cktile2stages_gemm1_256x32x256x256_1x4_16x16x128_2perCU_1x32_HasBias_swiglu,0.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,174.9617,,1325.59,10464.08,stage1,moe_cktile2stages_gemm1_256x32x256x256_1x4_16x16x128_1perCU_1x32_HasBias_swiglu,0.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,173.5116,,1336.67,10551.53,stage1,moe_cktile2stages_gemm1_256x32x256x256_1x4_16x16x128_3perCU_1x32_HasBias_swiglu,0.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,507.2751,,457.2,3609.11,stage1,moe_cktile2stages_gemm1_256x32x256x256_1x4_16x16x128_4perCU_1x32_HasBias_swiglu,0.0%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,110.8439,,2092.39,16517.05,stage2,moe_cktile2stages_gemm2_256x32x256x256_1x4_16x16x128_2perCU_1x32_MulRoutedWeight_HasBias,3.6%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,113.554,,2042.45,16122.85,stage2,moe_cktile2stages_gemm2_256x32x256x256_1x4_16x16x128_1perCU_1x32_MulRoutedWeight_HasBias,3.6%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,107.4579,,2158.32,17037.5,stage2,moe_cktile2stages_gemm2_256x32x256x256_1x4_16x16x128_3perCU_1x32_MulRoutedWeight_HasBias,3.6%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,274.6795,,844.36,6665.27,stage2,moe_cktile2stages_gemm2_256x32x256x256_1x4_16x16x128_4perCU_1x32_MulRoutedWeight_HasBias,3.6%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,179.5517,,1291.71,10196.58,stage1,moe_cktile2stages_gemm1_256x64x256x256_1x4_16x16x128_1perCU_1x32_HasBias_swiglu,97.1%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,156.9151,,1478.05,11667.54,stage1,moe_cktile2stages_gemm1_256x64x256x256_1x4_16x16x128_2perCU_1x32_HasBias_swiglu,97.1%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,500.559,,463.34,3657.54,stage1,moe_cktile2stages_gemm1_256x64x256x256_1x4_16x16x128_3perCU_1x32_HasBias_swiglu,97.1%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,962.3371,,241.01,1902.47,stage1,moe_cktile2stages_gemm1_256x64x256x256_1x4_16x16x128_4perCU_1x32_HasBias_swiglu,96.7%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,126.0935,,1839.34,14519.49,stage2,moe_cktile2stages_gemm2_256x64x256x256_1x4_16x16x128_1perCU_1x32_MulRoutedWeight_HasBias,99.8%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,119.6504,,1938.38,15301.36,stage2,moe_cktile2stages_gemm2_256x64x256x256_1x4_16x16x128_2perCU_1x32_MulRoutedWeight_HasBias,99.8%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,262.4783,,883.61,6975.1,stage2,moe_cktile2stages_gemm2_256x64x256x256_1x4_16x16x128_3perCU_1x32_MulRoutedWeight_HasBias,99.8%
256,2048,3072,1536,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,427.6803,,542.29,4280.8,stage2,moe_cktile2stages_gemm2_256x64x256x256_1x4_16x16x128_4perCU_1x32_MulRoutedWeight_HasBias,99.8%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage1,flydsl_moe1_afp8_wfp4_bf16_t32x256x256,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t32x128x256_atomic,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t32x128x256_reduce,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t32x256x256_atomic,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t32x256x256_reduce,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage1,flydsl_moe1_afp8_wfp4_bf16_t64x256x256,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t64x128x256_atomic,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t64x128x256_reduce,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_atomic,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_reduce,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t128x128x256_atomic,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t128x128x256_reduce,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t128x256x256_atomic,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp8_wfp4_bf16_t128x256x256_reduce,100.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,426.5793,,1087.39,8539.45,stage1,moe_cktile2stages_gemm1_256x32x256x256_1x4_16x16x128_2perCU_1x32_HasBias_swiglu,0.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,426.2582,,1088.21,8545.88,stage1,moe_cktile2stages_gemm1_256x32x256x256_1x4_16x16x128_1perCU_1x32_HasBias_swiglu,0.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,430.0865,,1078.52,8469.81,stage1,moe_cktile2stages_gemm1_256x32x256x256_1x4_16x16x128_3perCU_1x32_HasBias_swiglu,0.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,1021.2045,,454.22,3567.11,stage1,moe_cktile2stages_gemm1_256x32x256x256_1x4_16x16x128_4perCU_1x32_HasBias_swiglu,0.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,184.1827,,2518.46,19777.93,stage2,moe_cktile2stages_gemm2_256x32x256x256_1x4_16x16x128_2perCU_1x32_MulRoutedWeight_HasBias,5.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,184.3731,,2515.86,19757.51,stage2,moe_cktile2stages_gemm2_256x32x256x256_1x4_16x16x128_1perCU_1x32_MulRoutedWeight_HasBias,5.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,185.9689,,2494.27,19587.97,stage2,moe_cktile2stages_gemm2_256x32x256x256_1x4_16x16x128_3perCU_1x32_MulRoutedWeight_HasBias,5.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,536.6312,,864.39,6788.19,stage2,moe_cktile2stages_gemm2_256x32x256x256_1x4_16x16x128_4perCU_1x32_MulRoutedWeight_HasBias,5.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,351.8034,,1318.51,10354.51,stage1,moe_cktile2stages_gemm1_256x64x256x256_1x4_16x16x128_1perCU_1x32_HasBias_swiglu,97.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,306.5013,,1513.39,11884.95,stage1,moe_cktile2stages_gemm1_256x64x256x256_1x4_16x16x128_2perCU_1x32_HasBias_swiglu,97.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,990.5171,,468.3,3677.63,stage1,moe_cktile2stages_gemm1_256x64x256x256_1x4_16x16x128_3perCU_1x32_HasBias_swiglu,97.0%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,1803.9264,,257.14,2019.35,stage1,moe_cktile2stages_gemm1_256x64x256x256_1x4_16x16x128_4perCU_1x32_HasBias_swiglu,96.7%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,193.6527,,2395.3,18810.75,stage2,moe_cktile2stages_gemm2_256x64x256x256_1x4_16x16x128_1perCU_1x32_MulRoutedWeight_HasBias,99.8%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,184.4811,,2514.38,19745.94,stage2,moe_cktile2stages_gemm2_256x64x256x256_1x4_16x16x128_2perCU_1x32_MulRoutedWeight_HasBias,99.8%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,478.3381,,969.73,7615.44,stage2,moe_cktile2stages_gemm2_256x64x256x256_1x4_16x16x128_3perCU_1x32_MulRoutedWeight_HasBias,99.8%
256,2048,3072,3072,128,4,ActivationType.Swiglu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,849.4919,,546.04,4288.16,stage2,moe_cktile2stages_gemm2_256x64x256x256_1x4_16x16x128_4perCU_1x32_MulRoutedWeight_HasBias,99.8%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage1,flydsl_moe1_afp16_wfp4_bf16_t32x256x256,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp16_wfp4_bf16_t32x128x256_atomic,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp16_wfp4_bf16_t32x128x256_reduce,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp16_wfp4_bf16_t32x256x256_atomic,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp16_wfp4_bf16_t32x256x256_reduce,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage1,flydsl_moe1_afp16_wfp4_bf16_t64x256x256,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp16_wfp4_bf16_t64x128x256_atomic,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp16_wfp4_bf16_t64x128x256_reduce,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp16_wfp4_bf16_t64x256x256_atomic,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp16_wfp4_bf16_t64x256x256_reduce,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp16_wfp4_bf16_t128x128x256_atomic,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp16_wfp4_bf16_t128x128x256_reduce,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp16_wfp4_bf16_t128x256x256_atomic,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,,,,,,,-1.0,,0.0,0.0,stage2,flydsl_moe2_afp16_wfp4_bf16_t128x256x256_reduce,100.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,20.1515,,1.87,29972.56,stage1,moe_cktile2stages_gemm1_256x32x256x256_1x4_16x16x32_2perCU_1x32_HasBias_swiglu,0.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,21.1611,,1.78,28542.56,stage1,moe_cktile2stages_gemm1_256x32x256x256_1x4_16x16x32_1perCU_1x32_HasBias_swiglu,0.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,51.0105,,0.74,11840.54,stage1,moe_cktile2stages_gemm1_256x32x256x256_1x4_16x16x32_3perCU_1x32_HasBias_swiglu,0.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,92.3691,,0.41,6538.9,stage1,moe_cktile2stages_gemm1_256x32x256x256_1x4_16x16x32_4perCU_1x32_HasBias_swiglu,0.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,12.0783,,3.13,50006.38,stage2,moe_cktile2stages_gemm2_256x32x256x256_1x4_16x16x32_2perCU_1x32_MulRoutedWeight_HasBias,1.6%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,13.4169,,2.81,45017.26,stage2,moe_cktile2stages_gemm2_256x32x256x256_1x4_16x16x32_1perCU_1x32_MulRoutedWeight_HasBias,1.5%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,13.0857,,2.88,46156.65,stage2,moe_cktile2stages_gemm2_256x32x256x256_1x4_16x16x32_3perCU_1x32_MulRoutedWeight_HasBias,1.7%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,,,,,,,19.4027,,1.95,31129.28,stage2,moe_cktile2stages_gemm2_256x32x256x256_1x4_16x16x32_4perCU_1x32_MulRoutedWeight_HasBias,1.6%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,29.1148,,1.3,20745.19,stage1,moe_cktile2stages_gemm1_256x64x256x256_1x4_16x16x32_1perCU_1x32_HasBias_swiglu,0.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,44.8683,,0.84,13461.44,stage1,moe_cktile2stages_gemm1_256x64x256x256_1x4_16x16x32_2perCU_1x32_HasBias_swiglu,0.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,30.15,,1.25,20032.9,stage1,moe_cktile2stages_gemm1_256x64x256x256_1x4_16x16x32_3perCU_1x32_HasBias_swiglu,0.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,29.5926,,1.28,20410.24,stage1,moe_cktile2stages_gemm1_256x64x256x256_1x4_16x16x32_4perCU_1x32_HasBias_swiglu,0.0%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,15.7331,,2.4,38389.9,stage2,moe_cktile2stages_gemm2_256x64x256x256_1x4_16x16x32_1perCU_1x32_MulRoutedWeight_HasBias,1.6%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,14.4854,,2.61,41696.61,stage2,moe_cktile2stages_gemm2_256x64x256x256_1x4_16x16x32_2perCU_1x32_MulRoutedWeight_HasBias,1.5%
256,1,3072,512,128,4,ActivationType.Swiglu,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,,,,,,,14.3873,,2.62,41980.92,stage2,moe_cktile2stages_gemm2_256x64x256x256_1x4_16x16x32_3perCU_1x32_MulRoutedWeight_HasBias,1.6%
