cu_num,M,N,K,libtype,kernelId,preshuffleB,splitK,us,kernelName,tflops,bw,errRatio
256,20480,4608,7168,ck,13,True,0,895.3838,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1510.99,411.64,0.0
256,20480,7168,256,ck,13,True,0,125.6251,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,598.3,2393.46,0.0
256,20480,7168,2048,ck,13,True,0,449.8955,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1336.52,778.46,0.0
256,20480,7168,2304,ck,13,True,0,497.8571,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1358.74,717.68,0.0
256,32768,64,7168,ck,15,True,0,53.7978,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,558.85,4452.49,0.0112
256,32768,128,7168,ck,14,True,0,67.6411,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,888.95,3610.04,0.0
256,32768,512,7168,ck,13,True,0,181.5814,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1324.57,1498.53,0.0
256,32768,576,7168,ck,0,False,0,283.3709,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,954.87,976.67,0.0
256,32768,1024,7168,ck,13,True,0,332.2435,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1447.84,931.03,0.0
256,32768,1536,7168,ck,13,True,0,489.6665,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1473.56,707.74,0.0
256,32768,2112,7168,ck,0,False,0,870.5281,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1139.7,446.2,0.0
256,32768,2240,7168,ck,0,False,0,908.6838,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1158.01,437.71,0.0
256,32768,3072,1536,ck,13,True,0,253.9657,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1217.64,1009.49,0.0
256,32768,4096,512,ck,13,True,0,169.4542,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,811.07,1695.5,0.0
256,32768,4096,7168,ck,13,True,0,1268.9207,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1516.36,419.79,0.0
256,32768,4608,7168,ck,13,True,0,1430.1393,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1513.6,398.49,0.0
256,32768,6144,1536,ck,13,True,0,492.3155,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1256.26,939.28,0.0
256,32768,7168,256,ck,13,True,0,195.4432,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,615.31,2455.88,0.0
256,32768,7168,512,ck,13,True,0,278.4786,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,863.69,1760.31,0.0
256,32768,7168,2048,ck,13,True,0,711.3855,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1352.39,775.32,0.0
256,32768,7168,2304,ck,13,True,0,788.7604,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1372.19,712.22,0.0
256,32768,7168,4096,ck,13,True,0,1300.9622,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1479.02,486.82,0.0
256,32768,7168,4608,ck,13,True,0,1455.2197,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1487.52,449.27,0.0
256,32768,7168,16384,ck,13,True,0,4851.5514,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1586.42,231.69,0.0
256,32768,7168,18432,ck,13,True,0,5530.3263,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1565.67,218.05,0.0
256,32768,8192,512,ck,13,True,0,323.1419,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,850.64,1726.31,0.0
256,32768,8192,1536,ck,13,True,0,645.7688,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1276.98,928.79,0.0
256,32768,9216,7168,ck,13,True,0,2805.608,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1543.1,322.54,0.0
256,32768,11264,1536,ck,13,True,0,881.6201,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1286.12,914.03,0.0
256,32768,12288,1536,ck,13,True,0,967.5408,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1278.45,903.85,0.0
256,32768,14336,1536,ck,13,True,0,1120.3221,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1288.12,903.2,0.0
256,32768,16384,512,ck,13,True,0,621.1461,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,885.07,1769.16,0.0
256,32768,20480,1536,ck,13,True,0,1594.901,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1292.61,892.82,0.0
256,32768,24576,1536,ck,13,True,0,1913.7446,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1292.7,887.63,0.0
256,32768,32768,512,ck,13,True,0,1226.2877,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,896.62,1778.57,0.0
256,32768,32768,1536,ck,13,True,0,2540.8018,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1298.23,884.82,0.0
256,32768,36864,7168,ck,13,True,0,11651.9167,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1486.22,250.18,0.0
256,65536,64,7168,ck,17,True,0,107.4478,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,559.62,4454.34,0.0
256,65536,128,7168,ck,0,True,0,131.1121,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,917.22,3717.86,0.0
256,65536,512,7168,ck,13,True,0,355.1998,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1354.27,1521.79,0.0
256,65536,576,7168,ck,0,False,0,547.4965,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,988.44,1003.46,0.0
256,65536,1024,7168,ck,13,True,0,654.722,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1469.44,933.71,0.0
256,65536,1536,7168,ck,13,True,0,977.507,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1476.32,697.79,0.0
256,65536,2112,7168,ck,0,False,0,1756.7427,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1129.52,433.6,0.0
256,65536,2240,7168,ck,0,False,0,1822.7917,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1154.57,427.6,0.0
256,65536,3072,1536,ck,13,True,0,494.8383,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1249.85,1026.67,0.0
256,65536,4096,512,ck,13,True,0,330.1253,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,832.65,1734.26,0.0
256,65536,4096,7168,ck,13,True,0,2535.663,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1517.67,408.57,0.0
256,65536,4608,7168,ck,13,True,0,2859.4369,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1514.05,387.06,0.0
256,65536,6144,1536,ck,13,True,0,973.2772,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1270.91,940.54,0.0
256,65536,7168,256,ck,13,True,0,381.6446,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,630.22,2510.55,0.0
256,65536,7168,512,ck,13,True,0,546.7195,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,879.86,1786.56,0.0
256,65536,7168,2048,ck,13,True,0,1422.2447,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1352.89,765.28,0.0
256,65536,7168,2304,ck,13,True,0,1575.4864,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1373.97,702.66,0.0
256,65536,7168,4096,ck,13,True,0,2596.3903,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1482.17,476.55,0.0
256,65536,7168,4608,ck,13,True,0,2904.1382,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1490.74,438.87,0.0
256,65536,7168,9216,ck,13,True,0,5557.2962,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1558.07,289.63,0.0
256,65536,7168,16384,ck,13,True,0,9729.558,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1582.1,218.99,0.0
256,65536,7168,18432,ck,13,True,0,11058.7043,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1565.94,206.14,0.0
256,65536,8192,512,ck,13,True,0,632.2405,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,869.54,1758.02,0.0
256,65536,8192,1536,ck,13,True,0,1292.6709,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1275.86,918.24,0.0
256,65536,9216,7168,ck,13,True,0,5600.1111,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1546.16,311.38,0.0
256,65536,11264,1536,ck,13,True,0,1756.6562,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1290.94,907.61,0.0
256,65536,12288,1536,ck,13,True,0,1920.9503,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1287.85,900.67,0.0
256,65536,14336,1536,ck,13,True,0,2239.2007,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1288.95,893.95,0.0
256,65536,16384,512,ck,13,True,0,1230.0844,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,893.85,1779.9,0.0
256,65536,20480,1536,ck,13,True,0,3182.7711,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1295.47,884.91,0.0
256,65536,24576,1536,ck,13,True,0,3815.9009,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1296.63,880.43,0.0
256,98304,7168,4096,ck,13,True,0,3880.2506,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1487.65,474.53,0.0
256,98304,7168,4608,ck,13,True,0,4357.069,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1490.45,434.99,0.0
256,98304,7168,9216,ck,13,True,0,8347.2245,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1555.96,285.28,0.0
256,98304,7168,16384,ck,13,True,0,14578.5965,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1583.81,215.2,0.0
256,98304,7168,18432,ck,13,True,0,16468.2768,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1577.33,203.62,0.0
256,98304,8192,512,ck,13,True,0,938.6132,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,878.57,1774.04,0.0
256,98304,8192,1536,ck,13,True,0,1927.8151,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1283.27,920.31,0.0
256,98304,9216,7168,ck,13,True,0,8427.5255,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1541.14,306.45,0.0
256,98304,11264,1536,ck,13,True,0,2634.3259,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1291.27,904.55,0.0
256,98304,12288,1536,ck,13,True,0,2881.8387,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1287.67,897.27,0.0
256,98304,14336,1536,ck,13,True,0,3352.6389,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1291.32,892.31,0.0
256,98304,16384,512,ck,13,True,0,1841.4236,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,895.65,1781.2,0.0
256,98304,20480,1536,ck,13,True,0,4787.2231,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1291.93,879.21,0.0
256,131072,128,7168,ck,0,True,0,264.9435,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,907.81,3676.24,0.0
256,131072,512,7168,ck,13,True,0,697.4609,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1379.39,1544.76,0.0
256,131072,576,7168,ck,0,False,0,1098.1242,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,985.62,996.83,0.0
256,131072,1024,7168,ck,13,True,0,1305.0496,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1474.38,931.23,0.0
256,131072,1536,7168,ck,13,True,0,1951.2335,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1479.18,693.5,0.0
256,131072,2112,7168,ck,0,False,0,3572.4844,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1110.87,422.2,0.0
256,131072,2240,7168,ck,0,False,0,3677.8881,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1144.43,419.48,0.0
256,131072,3072,1536,ck,13,True,0,982.3398,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1259.19,1029.53,0.0
256,131072,4096,512,ck,13,True,0,648.6031,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,847.6,1762.17,0.0
256,131072,4096,7168,ck,13,True,0,5075.0628,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1516.55,402.48,0.0
256,131072,6144,1536,ck,13,True,0,1939.5308,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1275.52,939.08,0.0
256,131072,7168,256,ck,13,True,0,756.7098,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,635.69,2529.95,0.0
256,131072,7168,512,ck,13,True,0,1084.2048,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,887.35,1798.39,0.0
256,131072,7168,2048,ck,13,True,0,2847.1197,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1351.64,759.42,0.0
256,131072,7168,4096,ck,13,True,0,5198.5363,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1480.53,470.38,0.0
256,131072,7168,4608,ck,13,True,0,5805.3535,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1491.49,433.4,0.0
256,131072,7168,9216,ck,13,True,0,11153.3594,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1552.65,282.7,0.0
256,131072,7168,16384,ck,13,True,0,19541.4144,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1575.44,212.06,0.0
256,131072,7168,18432,ck,13,True,0,22012.1505,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1573.43,201.12,0.0
256,131072,8192,512,ck,13,True,0,1253.9241,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,876.86,1769.47,0.0
256,131072,8192,1536,ck,13,True,0,2568.4829,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1284.23,919.37,0.0
256,131072,9216,7168,ck,13,True,0,11242.24,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1540.38,304.34,0.0
256,131072,12288,1536,ck,13,True,0,3840.5249,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1288.31,896.08,0.0
256,131072,14336,1536,ck,13,True,0,4471.951,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1290.81,890.31,0.0
