cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,112,3072,3072,ck,7,0,13.1292,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,161.01,797.41,0.0
256,112,3072,6144,ck,7,0,23.2973,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,181.47,869.23,0.0
256,120,3072,3072,ck,7,0,13.3032,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,170.25,792.52,0.0
256,120,3072,6144,ck,7,0,23.7067,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,191.08,858.36,0.0
256,128,3072,3072,ck,18,0,13.1293,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,184.01,808.64,0.0
256,128,3072,6144,ck,18,0,22.7558,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,212.33,898.55,0.0
256,136,3072,3072,ck,7,0,13.1379,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,195.38,813.72,0.0
256,136,3072,6144,ck,7,0,23.9079,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,214.73,859.36,0.0
256,144,3072,3072,ck,7,0,13.3715,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,203.26,805.02,0.0
256,144,3072,6144,ck,7,0,23.6636,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,229.71,872.39,0.0
256,152,3072,3072,ck,7,0,13.582,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,211.23,797.97,0.0
256,152,3072,6144,ck,7,0,24.1523,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,237.57,858.81,0.0
256,160,3072,3072,ck,7,0,13.0524,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,231.37,836.0,0.0
